HF,UHF,CASSCF,VB,cov,ion,CF,BOVB,MP2,UMP2,MP3,UMP3,MP4,UMP4,OMP2,UOMP2,CID,UCID,CISD,UCISD,QCISD,UQCISD,QCISD(T),UQCISD(T),CC2,UCC2,CC3,UCC3,BCCD,UBCCD,BCCD(T),UBCCD(T),CCD,UCCD,CCSD,UCCSD,CCSD(T),UCCSD(T),CCSDT_ORCA,CCSDT,CCSDT(Q),CCSDT[Q],CCSDTQ,CCSDT_nofc,CCSDT(Q)_nofc,CCSDT[Q]_nofc,FIC-CASPT2,FIC-CASPT2-K,SC-NEVPT2,FIC-NEVPT2,FIC-MRCISD,FIC-MRCISD+Q,BW-s2,UBW-s2,BW2,UBW2,xBW2,UxBW2,dRPA,UdRPA,BGE2,IEPA,CASSCF_molpro,(ic-)MR-CISD,MR-CISD+Q Davidson,MR-CISD+Q Davidson relaxed,MR-CISD+Q Pople,MR-CISD+Q Pople relaxed,MR-ACPF,MR-AQCC,MR-CEPA(0),CEPA/0,UCEPA/0,CEPA/1,UCEPA/1,CEPA/2,UCEPA/2,CEPA/3,UCEPA/3,NCEPA/1,UNCEPA/1,NCEPA/2,UNCEPA/2,NCEPA/3,UNCEPA/3,NCPF/1,UNCPF/1,ENCPF/2,UNCPF/2,ACPF,UACPF,NACPF,UNACPF,AQCC,UAQCC,HF_psi4,UHF_psi4,LCCD,ULCCD,OLCCD,UOLCCD,UODC-13,UODC-13(λ3),UODC-12,UODC-12(λ3),UDC-12
-193.0107434952472,-193.0107434953536,-193.01373707073148,-191.989308537567,-191.986494955785,-192.007400319859,-192.07011033975,-192.112980092461,-193.48183753667124,-193.48183753711967,-193.47944512721872,-193.47944512683648,-193.49195799568528,-193.49195799522568,-193.48352739704453,-193.4835273970572,-193.4588891187317,-193.4588891182408,-193.4597198133864,-193.459719813136,-193.482223568,-193.48222355,-193.49075135901867,-193.49075133600235,-193.4832390073548,-193.48323900845168,-193.4910051700468,-193.49100517003836,-193.4817376120778,-193.4817376099032,-193.49065871832727,-193.49065871545343,-193.48100486066983,-193.481004843752,-193.481958543,-193.481958521,-193.4906278166972,-193.49062779021733,,-193.490650966366,-193.4909304568848,-193.49072719782384,,-193.5278587881242,-193.52815137935795,-193.5279442916461,-193.419650334321,-193.488535313178,-193.352632431426,-193.383463006386,-193.44055945,-193.46187384,-193.4774429971,-193.4774429962,-193.4559787837,-193.4559787833,-193.4797847352,-193.4777222555,-193.5596547576,-193.5596547702,-193.4811626149,-193.4811626149,-193.020888529413,-193.46126038846,-193.48536585,-193.4853369,-193.48275441,-193.48272756,-193.487965025759,-193.479684372568,-193.487965,-193.4874755505548,-193.48747555290376,-193.4826254716405,-193.48262546905588,-193.48610795786672,-193.48686777963408,-193.47930172929088,-193.47861013377,-193.4825986902169,-193.48259869283808,-193.48610189545383,-193.48686777963408,-193.47925882903897,-193.47856373911085,-193.48259619313288,-193.4825961780108,-193.47888303065452,-193.478883030626,-193.48289171110713,-193.48289171158257,-193.4828647704165,-193.48286477089047,-193.47888303065452,-193.478883030626,-193.01074340111717,-193.0107434011168,-193.486198088473,-193.48619801310167,-193.48709977702248,-193.48709977702276,-193.51955058308903,-193.5285671622113,-193.52264276377983,-193.53197962480291,-193.52178564734257
-194.6356369026676,-194.6356369027046,-194.6392381006476,-193.917228822262,-193.81260410621,-193.842443787495,-193.919175029829,-193.954596226625,-195.10613871999496,-195.1061387208609,-195.1055056646112,-195.10550566448984,-195.1174177256662,-195.11741772552853,-195.10782951692536,-195.1078295169462,-195.08468124954524,-195.08468124934927,-195.08555252524567,-195.08555252501185,-195.107870431,-195.107870421,-195.11621186150057,-195.11621185078263,-195.10761973039007,-195.1076197307675,-195.1164285355204,-195.11642853522625,-195.10732304205507,-195.1073230413419,-195.11611262272172,-195.11611262163385,-195.1065654253715,-195.10656543385937,-195.107567966,-195.107567987,-195.1160766146596,-195.11607663601148,-195.11606149931697,-195.1160648959576,-195.116285343538,-195.11609341775167,-195.1162774290991,-195.152090647542,-195.1523244925024,-195.1521291993204,-195.030133312315,-195.036910629192,-194.976387262966,-194.99848531372,-195.03187127,-195.0501857,-195.1018339563,-195.1018339615,-195.0805609643,-195.0805609692,-195.1041334039,-195.1020997093,-195.1870811673,-195.1870811683,-195.1055091593,-195.1055091593,-194.645931682047,-195.087108701156,-195.11106228,-195.11103997,-195.10846039,-195.10843971,-195.113353866185,-195.105303825044,-195.1133539,-195.11287807389496,-195.11287807387407,-195.1081946395647,-195.10819456501488,-195.11157750144605,-195.11231903062708,-195.10494757839203,-195.10426655087073,-195.10816413793052,-195.10816407880168,-195.11157062638904,-195.11231903062708,-195.1048992050244,-195.10421447100325,-195.1081627904952,-195.10816277933867,-195.10450243121508,-195.10450243197036,-195.10842254402732,-195.10842254577344,-195.10839233747424,-195.1083923395448,-195.10450243121508,-195.10450243197036,-194.63563682957323,-194.63563682957303,-195.111504830178,-195.11150482025968,-195.11242048631368,-195.11242048631405,-195.14393857965388,-195.15278681076003,-195.14680203438553,-195.15584481874663,-195.14590732414197
-195.7970052554909,-195.7970052555253,-195.8005365760108,-195.258436083449,-195.212127963968,-195.197007654405,-195.25979960151,-195.288331817613,-196.2664459206684,-196.26644592078,-196.2677052055552,-196.2677052056964,-196.27909366064543,-196.2790936607976,-196.26814614500927,-196.26814614501816,-196.24646557047424,-196.2464655706088,-196.24738127284607,-196.24738127289623,-196.269697843,-196.269697836,-196.2779981399981,-196.27799813559875,-196.2679973710172,-196.26799737077195,-196.27819703849312,-196.27819703781216,-196.2691114296651,-196.2691114295935,-196.2778946341468,-196.27789463387504,-196.2683155529492,-196.26831555024788,-196.26937265,-196.269372651,-196.2778562175716,-196.2778562181431,,-196.27784252366024,-196.27802491132627,-196.2778358053102,,-196.3126955343472,-196.3128915535856,-196.3126993807517,-196.213136312647,-196.202437449873,-196.166243859023,-196.179748297162,-196.20318959,-196.22237024,-196.2621820299,-196.2621820308,-196.2410006515,-196.2410006515,-196.2644563076,-196.2624378418,-196.3501504626,-196.3501504424,-196.2658338704,-196.2658338704,-195.805462940212,-196.24833115951,-196.27274182,-196.27272526,-196.27010334,-196.27008798,-196.274958666162,-196.266825645971,-196.2749587,-196.274675929404,-196.27467593069255,-196.27004667707035,-196.27004660179372,-196.2733991799484,-196.2741377493964,-196.26682046810652,-196.26613957175303,-196.27001300527775,-196.27001293668852,-196.27339162848384,-196.2741377493964,-196.2667672413592,-196.26608239021587,-196.2700121714728,-196.2700121613769,-196.26634598822537,-196.26634598869128,-196.27024994394213,-196.27024994471608,-196.27021677218963,-196.2702167730464,-196.26634598822537,-196.26634598869128,-195.79700519872688,-195.7970051987274,-196.273218531416,-196.27321792197665,-196.27415733761717,-196.2741573376248,-196.3045544685957,-196.3133740156861,-196.30737570694225,-196.31634200611825,-196.30643801189035
-196.63355384106185,-196.63355384106467,-196.63708040194,-196.23363817388,-196.197670991688,-196.153135586626,-196.23588452659,-196.257777914628,-197.10215218852093,-197.1021521884708,-197.1050966451592,-197.1050966452109,-197.1161062159992,-197.11610621603776,-197.10380830465263,-197.10380830465456,-197.08335669517808,-197.08335669522373,-197.0843160836745,-197.084316083722,-197.106782455,-197.106782449,-197.1151421793585,-197.11514217564232,-197.1037609619796,-197.10376096209288,-197.115327797672,-197.11532779789897,-197.10617404545377,-197.1061740451272,-197.11503495374723,-197.11503495328915,-197.10533462840297,-197.1053346264564,-197.106445598,-197.106445598,-197.1149965047697,-197.11499650500457,-197.1149881633042,-197.11499024680788,-197.1151528635978,-197.1149645115437,-197.11515352508644,-197.14863503760748,-197.1488114947361,-197.1486202814069,-197.010087631808,-197.034153582269,-196.951163294653,-196.978819752687,-197.00558596,-197.02273468,-197.0978807699,-197.0978807699,-197.0766518366,-197.0766518369,-197.1001520908,-197.0981323185,-197.1880084182,-197.1880084329,-197.1015394019,-197.1015394019,-196.643611553871,-197.085515556,-197.1100387,-197.11001692,-197.10739404,-197.10737383,-197.11219370467,-197.10405766739,-197.1121937,-197.1118405496976,-197.11184055026297,-197.1072014064088,-197.10720134001147,-197.11056741692192,-197.11131117047063,-197.10395794380065,-197.10327107965168,-197.10716552883017,-197.10716546616925,-197.11055946252333,-197.11131117047063,-197.10390122763448,-197.1032102281941,-197.10716504123465,-197.10716503210008,-197.10345582844292,-197.10345582870977,-197.10738772499107,-197.10738772538087,-197.1073524215076,-197.1073524219218,-197.10345582844292,-197.10345582870977,-196.6335537969159,-196.6335537969161,-197.110311853903,-197.11031183320324,-197.11121785799745,-197.1112178580008,-197.14041924885217,-197.1493023267311,-197.1432807937375,-197.1522919591441,-197.14230035792085
-197.23950856340247,-197.23950856340377,-197.24294462316115,-196.944514603038,-196.906194758389,-196.839934198615,-196.946196846464,-196.966121019841,-197.70786068512675,-197.70786068518504,-197.71213473424805,-197.7121347342528,-197.72295933877112,-197.72295933878283,-197.70956540869827,-197.70956540871248,-197.68983592046783,-197.68983592047144,-197.69084146720016,-197.69084146719257,-197.713601463,-197.713601458,-197.7221058498658,-197.7221058467296,-197.709526366955,-197.70952636695267,-197.72227996746463,-197.7222799675017,-197.7129784771182,-197.71297847655376,-197.72199442967715,-197.7219944290165,-197.71209107293,-197.71209107110988,-197.713258029,-197.713258029,-197.7219572465984,-197.72195724680128,,-197.72195991399977,-197.7221178779748,-197.72192933348305,,-197.75438226227047,-197.75455431728048,-197.7543630438284,-197.611904751951,-197.684372299845,-197.551984105613,-197.580405353151,-197.60836849,-197.62544372,-197.7035362505,-197.7035362471,-197.6821059339,-197.6821059295,-197.7058290856,-197.7037904655,-197.7951878504,-197.7951878785,-197.7072359448,-197.7072359448,-197.251428836247,-197.69235936356,-197.71710799,-197.7170799,-197.71444922,-197.71442311,-197.719247837978,-197.711048327745,-197.7192478,-197.71880694515949,-197.71880694532493,-197.71410896179168,-197.71411010029107,-197.71752310507048,-197.71827311728543,-197.71081869704128,-197.71012608194167,-197.7140727893394,-197.71407273000284,-197.717514912151,-197.71827311728543,-197.71075964454653,-197.710062744478,-197.714072537686,-197.71407252901284,-197.710291048847,-197.710291049332,-197.7142851142063,-197.71428511431776,-197.7142482911556,-197.71424829128057,-197.710291048847,-197.710291049332,-197.23950852909428,-197.23950852909377,-197.717210249016,-197.71721023488047,-197.7181812841516,-197.7181812841572,-197.7460216538576,-197.75504992140733,-197.7489634713139,-197.75811373027045,-197.74793895813508
-197.67991219582208,-197.67991219583087,-197.683245202018,-197.463613137748,-197.372444490742,-197.3302603859,-197.464642435413,-197.486342642148,-198.14878766401657,-198.1487876646437,-198.1539928246882,-198.1539928247857,-198.1648499613736,-198.16484996145647,-198.15056757947409,-198.15056757954235,-198.1310858806542,-198.1310858806716,-198.13214583371607,-198.13214583361048,-198.15533927,-198.155339266,-198.16406757455584,-198.1640675717865,-198.1505258231732,-198.15052582274524,-198.1642321373756,-198.1642321369576,-198.15470073980248,-198.15470073914057,-198.16395074639237,-198.16395074567777,-198.153757856627,-198.15375785484164,-198.15498931,-198.15498931,-198.163915162826,-198.16391516307985,-198.1639241131599,-198.1639254330275,-198.1640915685549,-198.16390142521072,-198.1640899412508,-198.1951504538456,-198.1953310192258,-198.19513821366368,-198.048557650908,-198.072686871441,-197.98771239115,-198.016821118177,-198.0461262,-198.06318393,-198.1443672866,-198.1443672912,-198.1225806876,-198.1225806914,-198.1467071998,-198.1446322474,-198.2369280033,-198.2369279733,-198.1481438537,-198.1481438537,-197.693981506195,-198.134064632828,-198.15913258,-198.15909681,-198.1564531,-198.15641983,-198.161290683287,-198.152980482065,-198.1612907,-198.16074388285625,-198.16074389005868,-198.15594632100087,-198.1559466151404,-198.1594362903789,-198.16019981646863,-198.15258134649048,-198.1518764103293,-198.15590775951253,-198.1559081358032,-198.1594279064976,-198.16019981646863,-198.1525201873706,-198.1518108536524,-198.15590868246477,-198.1559086746076,-198.152029472948,-198.15202947306133,-198.15611614399228,-198.15611614405356,-198.15607800297525,-198.15607800311793,-198.152029472948,-198.15202947306133,-197.6799121692664,-197.6799121692662,-198.159070274741,-198.15907026831428,-198.1601229769812,-198.1601229768875,-198.18657805826848,-198.1958322515121,-198.18962333045727,-198.1989996897544,-198.18854895141473
-198.0003429266721,-198.00034292667624,-198.01695628488008,-197.84303823061,-197.781481691407,-197.676677471791,-197.844098334608,-197.868232902437,-198.4705716813416,-198.47057168169687,-198.4763182039269,-198.47631820412064,-198.48743198695527,-198.4874319871248,-198.47245568381388,-198.47245568388036,-198.4527543963557,-198.4527543964844,-198.4538832571796,-198.4538832571566,-198.477645958,-198.477645954,-198.4866748378585,-198.4866748349088,-198.47241307571488,-198.47241307536936,-198.48683224523884,-198.48683224590985,-198.476984749126,-198.47698474846624,-198.4865507472045,-198.48655074655815,-198.47597387070743,-198.4759738640816,-198.477285968,-198.477285967,-198.48651648730063,-198.486516487624,,-198.48653217532603,-198.48671837566872,-198.48652449411043,,-198.5166285937736,-198.5168296737622,-198.51663313080783,-198.451475278858,-198.46548937873,-198.411877008595,-198.416463717459,-198.44080197,-198.46244441,-198.466012942,-198.4660129407,-198.4437191612,-198.4437191585,-198.4684265304,-198.4662980818,-198.5589338986,-198.5589338373,-198.4699029476,-198.4699029476,-198.016882381887,-198.456301497521,-198.48176757,-198.48172217,-198.47906198,-198.4790197,-198.483970268793,-198.475509803193,-198.4839703,-198.4832999990864,-198.48330000082808,-198.4783612314449,-198.47836137316617,-198.4819583768114,-198.48274141875265,-198.47489436084436,-198.47417183594453,-198.47832113169068,-198.47832138025612,-198.4819497264781,-198.48274141875265,-198.47483067740083,-198.47410364539624,-198.47832211684377,-198.47832210858937,-198.47432202169173,-198.47432202184052,-198.47853077227947,-198.47853077260305,-198.4784910782044,-198.4784910784216,-198.47432202169173,-198.47432202184052,-198.0003429062256,-198.00034290622557,-198.481528253344,-198.48152818484465,-198.48266827266085,-198.48266827268796,-198.5077773819528,-198.5173395087076,-198.51094559198407,-198.52063409235413,-198.5098099128624
-198.2331938740801,-198.2331938740849,-198.25264150807004,-198.118105282163,-198.044825532579,-197.91874441088,-198.121678731434,-198.148088976714,-198.70560226728503,-198.70560226722097,-198.71153283439423,-198.71153283438704,-198.72312484493247,-198.72312484491889,-198.7076427022699,-198.7076427024096,-198.68725991148568,-198.68725991148432,-198.6884781882662,-198.68847818827817,-198.712941896,-198.712941891,-198.72234653967607,-198.72234653580864,-198.70759166425148,-198.70759166411275,-198.722499354722,-198.72249935494244,-198.7122464433546,-198.71224644256387,-198.7222127138934,-198.7222127131128,-198.7111489407048,-198.7111489383722,-198.712565933,-198.712565934,-198.72217923214896,-198.7221792335955,-198.72219737752897,-198.7221981856796,-198.72241666124737,-198.7222162684008,-198.72240630845343,-198.7512715088208,-198.7515054320253,-198.75130230671988,-198.69547980557,-198.707149995793,-198.656456023845,-198.660699304553,-198.68376973,-198.70694162,-198.7008613817,-198.7008613779,-198.677915054,-198.6779150485,-198.7033768361,-198.7011779025,-198.7936785121,-198.7936784609,-198.7049020485,-198.7049020485,-198.252570173448,-198.69151296523,-198.71744103,-198.71738294,-198.71470522,-198.71465102,-198.71971131822,-198.711066077977,-198.7197113,-198.71890311650824,-198.71890311673488,-198.71377824366223,-198.71377827157377,-198.7175151793461,-198.71832253959604,-198.71018040953444,-198.70943640935616,-198.7137366839609,-198.7137359535688,-198.71750610089703,-198.71832253959604,-198.71011297007485,-198.7093642587264,-198.7137368500061,-198.71373683449477,-198.70959475013711,-198.709594750543,-198.71395578641167,-198.71395578087356,-198.71391381796167,-198.71391381809195,-198.70959475013711,-198.709594750543,-198.23319385846472,-198.2331938584645,-198.716999731775,-198.71699961469687,-198.71825248125717,-198.71825248132336,-198.7420741635318,-198.75202757794617,-198.74538852220408,-198.75547630507788,-198.74417375525627
-198.4017639914784,-198.40176399148032,-198.42446967467043,-198.31403421941,,-198.087240149112,-198.324528584681,-198.353074983018,-198.87712996786007,-198.87712996785413,-198.88293004128167,-198.88293004130256,-198.89521421485867,-198.89521421488533,-198.87939131844607,-198.87939131850385,-198.8578913352756,-198.8578913352991,-198.85922478740963,-198.8592247874156,-198.884516639,-198.884516658,-198.89437069488085,-198.8943707119572,-198.87932493595753,-198.87932493486332,-198.89452130490568,-198.8945213044669,-198.88377212805196,-198.8837721270212,-198.89422406222968,-198.8942240612436,-198.88256301357137,-198.88256301107805,-198.884117055,-198.884117062,-198.89419082332583,-198.8941908286124,,-198.89421137850425,-198.8944755606836,-198.8942654242609,,-198.9223861644153,-198.92266647958104,-198.92245345878567,-198.870763627465,-198.88105483896,-198.832729931606,-198.836882270235,-198.85836812,-198.88245372,-198.8721607612,-198.8721607615,-198.8484232857,-198.8484232841,-198.8748081625,-198.8725220009,-198.9644969337,-198.9644969303,-198.8763898406,-198.8763898406,-198.42439781328,-198.86301377892,-198.88945143,-198.88937597,-198.88668265,-198.88661214,-198.891810396348,-198.882949883183,-198.8918104,-198.89085650904315,-198.89085650960763,-198.88549424649807,-198.88549419793424,-198.8894062877636,-198.890251538396,-198.8817326567365,-198.8809554772785,-198.88544844648763,-198.88544839411796,-198.8893964114656,-198.890251538396,-198.88165971147717,-198.88087717360807,-198.88544880210551,-198.88544878982844,-198.8811463180649,-198.88114631823527,-198.88569174453693,-198.88569174481967,-198.88564620030456,-198.88564620057585,-198.8811463180649,-198.88114631823527,-198.40176397964,-198.4017639796402,-198.88877568742,-198.8887753962283,-198.89016893418503,-198.89016893413628,-198.9127762080988,-198.92320481710527,-198.91626806490495,-198.92684380321273,-198.9149497598892
-198.52294874221107,-198.5229487422665,-198.54938989232124,,-198.369921791326,-198.200202596183,-198.47249968348,-198.502965679347,-199.00196710848587,-199.0019671087645,-199.00736905077696,-199.0073690507392,-199.0205480845052,-199.02054808456523,-199.004531276346,-199.00453127634705,-198.98150445136795,-198.98150445133368,-198.9829827767219,-198.98298277668093,-199.009224306,-199.009224301,-199.0195993314842,-199.0195993275887,-199.0044361710428,-199.0044361693193,-199.0197495548691,-199.019749554895,-199.0084135571641,-199.0084135554956,-199.0194362074376,-199.01943620581207,-199.00706205902537,-199.00706204663896,-199.008792244,-199.00879224,-199.0194029388475,-199.0194029352208,-199.0194236382472,-199.0194240794873,-199.01974911568163,-199.0195257328402,-199.0197239322232,-199.04682484961867,-199.04716682027967,-199.0469403110253,-198.997528624045,-199.007201113354,-198.960406421389,-198.964553456809,-198.98453623,-199.00930849,-198.9967208727,-198.996720875,-198.9720623413,-198.9720623413,-198.9995325019,-198.9971426153,-199.0882784376,-199.0882784328,-199.0011762276,-199.0011762276,-198.549317023334,-198.987685593111,-199.01466275,-199.01456334,-199.01185977,-199.01176671,-199.01712872698,-199.008026538375,-199.0171287,-199.01603304746075,-199.0160330440372,-199.01037065151763,-199.01037055884404,-199.0145000692638,-199.01537490996327,-199.00640861395823,-199.00560691671643,-199.01031914964892,-199.0103190577211,-199.0144888040124,-199.01537490996327,-199.0063268367906,-199.00551907533273,-199.01031974111467,-199.0103197241792,-199.00584256006604,-199.00584256042063,-199.01060734642735,-199.01060734714244,-199.01055624309555,-199.01055624383133,-199.00584256006604,-199.00584256042063,-198.5229487334004,-198.52294873340057,-199.01371703889,-199.013716444408,-199.01529061571276,-199.015290615708,-199.03673848336916,-199.04772572579887,-199.04045011368743,-199.05160392037547,-199.038997408348
-198.6090560905095,-198.60905609054507,-198.63976050922352,,-198.46762515297,-198.275793890933,-198.580057962724,-198.612151938413,-199.0923169606941,-199.0923169612592,-199.0971017537771,-199.09710175388545,-199.11136401780493,-199.111364018026,-199.09528140548423,-199.095281405484,-199.0703489861848,-199.0703489862608,-199.07200410294988,-199.072004102898,-199.099310274,-199.099310267,-199.110275446974,-199.11027544156124,-199.09513686659363,-199.0951368645761,-199.11042620723083,-199.11042620758596,-199.09841478756516,-199.09841478494593,-199.11009165065005,-199.1100916481396,-199.09688554686565,-199.09688553928265,-199.09883624,-199.09883623,-199.1100585673909,-199.11005855877767,,-199.1100798676324,-199.1104827563844,-199.11024254503312,,-199.13682039258,-199.13724113625148,-199.13699745746032,-199.089023875158,-199.098476957998,-199.052542644417,-199.056692155548,-199.07542212,-199.10076033,-199.0867426733,-199.086742669,-199.0610440809,-199.0610440739,-199.0897531273,-199.0872433851,-199.177293191,-199.1772932037,-199.0914616299,-199.0914616299,-198.639687134466,-199.077803168272,-199.10532559,-199.10519388,-199.10248902,-199.1023655,-199.107917679286,-199.098552262113,-199.1079177,-199.10670196819467,-199.10670196916047,-199.1006629720602,-199.1006630423859,-199.1050598985748,-199.10598250546312,-199.0964572994885,-199.09561572946157,-199.1006027809545,-199.10060286341505,-199.10504631420017,-199.10598250546315,-199.09636220921368,-199.09551344908184,-199.10060345548575,-199.1006034308787,-199.0959430186171,-199.0959430158976,-199.1009660071214,-199.100966007436,-199.1009066153512,-199.1009066156716,-199.0959430186171,-199.0959430158976,-198.60905608407663,-198.60905608407663,-199.104081993762,-199.10408090497145,-199.10588806103436,-199.10588806103175,-199.1261985833184,-199.13782688743103,-199.13018528197395,-199.1420089827032,-199.12856161047745
-198.6690788178149,-198.66907881782603,-198.70461499472248,-198.655330648858,-198.538745373126,-198.324498934898,-198.657774000594,-198.691131705754,-199.1570602574521,-199.1570602571201,-199.16105855737337,-199.16105855724555,-199.17657540891875,-199.17657540874777,-199.16052359977456,-199.16052359977607,-199.1333536450807,-199.1333536449947,-199.1352179281091,-199.13521792808447,-199.163697004,-199.163696974,-199.17531950284504,-199.1753194671845,-199.1603126870784,-199.1603126850888,-199.17547050456935,-199.17547050560168,-199.162698114229,-199.16269811090848,-199.1751105367051,-199.17511053346144,-199.16095257783223,-199.16095256408985,-199.163171463,-199.163171435,-199.1750785363267,-199.17507850454243,-199.1750997879764,-199.1750999140564,-199.17559938187887,-199.17533884430267,-199.1755516923958,-199.20128168559927,-199.20180005746016,-199.201535606258,-199.154561087863,-199.163944894669,-199.118330631109,-199.122501112587,-199.14034633,-199.16616562,-199.1511048705,-199.1511048723,-199.1242599921,-199.1242599914,-199.1543510954,-199.1517058754,-199.2404794999,-199.2404795223,-199.1561234965,-199.1561234965,-198.704541979613,-199.142318577464,-199.17037056,-199.17019693,-199.16750255,-199.16733942,-199.173104312135,-199.163459761015,-199.1731043,-199.17181569983032,-199.1718156981862,-199.16530367763576,-199.16530383513555,-199.17003010084983,-199.17099414732013,-199.16080269863,-199.1599286367868,-199.1652307979383,-199.16523097767023,-199.17001272007056,-199.17099414732013,-199.16068888188187,-199.15980577325035,-199.1652314468044,-199.1652314140265,-199.16038664896823,-199.16038664970753,-199.1657119681068,-199.16571196989568,-199.16564079454693,-199.16564079631272,-199.16038664896823,-199.16038664970753,-198.66907881316945,-198.66907881316888,-199.168812945966,-199.1688129688256,-199.1709039373661,-199.17090393737152,-199.19007218286552,-199.2024234930134,-199.19440406732477,-199.20699244484592,-199.1925679673384
-198.7096126970752,-198.7096126970796,-198.75057672824167,-198.71065003827,-198.591589893997,-198.355278724421,-198.713388287858,-198.74759234246,-199.202683436402,-199.20268343605656,-199.20577590226392,-199.20577590218625,-199.2226998059513,-199.22269980582,-199.2067496063661,-199.20674960636717,-199.1770525541341,-199.17705255409183,-199.17915738667543,-199.1791573866712,-199.208911672,-199.208911669,-199.22125787328213,-199.22125787196387,-199.20645178491287,-199.20645178285196,-199.22140752065505,-199.22140752098232,-199.20779185005037,-199.20779184763668,-199.22101934010593,-199.22101933780576,-199.20578934823484,-199.2057893246321,-199.208325739,-199.208325738,-199.22099007246,-199.2209900719208,,-199.22101151332936,-199.22162771941908,-199.22134353676125,,-199.24672587817875,-199.2473621786941,-199.2470735255993,-199.200847079304,-199.210159230858,-199.164478143659,-199.168654188238,-199.18602339,-199.21224449,-199.1962920221,-199.1962920145,-199.1682078686,-199.1682078596,-199.1998133152,-199.1970175298,-199.2843723699,-199.2843723899,-199.2016444711,-199.2016444711,-198.75050500438,-199.187787637592,-199.21633113,-199.21610543,-199.21343528,-199.21322288,-199.219219670249,-199.209286172974,-199.2192197,-199.21793925000293,-199.21793925114056,-199.21083143107376,-199.21083133225747,-199.2159579647192,-199.21697246404503,-199.2059773859201,-199.2050641316845,-199.2107407458872,-199.21074069472704,-199.21593455801627,-199.21697246404503,-199.20583813079287,-199.20491319268783,-199.2107407771768,-199.21074072931137,-199.20571962607968,-199.2057196245,-199.21139869209208,-199.21139868920451,-199.2113114864978,-199.21131148689528,-199.20571962607968,-199.2057196245,-198.70961269400567,-198.70961269400607,-199.214465265432,-199.2144652820461,-199.21690162941744,-199.21690162942173,-199.23488524645887,-199.24804308103512,-199.23964864799447,-199.25310197489395,-199.2375542795828
-198.7355265498707,-198.73552654987628,-198.78252793579912,-198.749586055296,-198.632050531235,-198.374229469245,-198.752606199868,-198.787200861781,-199.2339549730428,-199.2339549719124,-199.2360711306289,-199.23607112981696,-199.25453509179147,-199.25453509088365,-199.23873329294935,-199.2387332929497,-199.20625920094747,-199.20625920014905,-199.2086340150514,-199.20863401511423,-199.239761566,-199.239761554,-199.25289912923424,-199.25289911761024,-199.238321738914,-199.238321740534,-199.25304448110288,-199.25304447998133,-199.23850551871456,-199.2385055160538,-199.25262710823495,-199.25262710532593,-199.236203846066,-199.23620381057543,-199.239107592,-199.239107583,-199.25260303545167,-199.25260302906864,-199.2526241742804,-199.25262420954203,-199.25337834922965,-199.25306737672648,-199.2532987165829,-199.2779539360304,-199.27872951574707,-199.27841340076105,-199.23278147546,-199.241931568372,-199.19592947342,-199.200062783048,-199.21737374,-199.24391474,-199.2270705628,-199.2270705413,-199.1976700808,-199.1976700601,-199.2309085854,-199.2279477335,-199.3137791055,-199.3137791128,-199.2327886106,-199.2327886106,-198.782458348507,-199.219043951737,-199.24802099,-199.24773353,-199.24510204,-199.24483113,-199.251074972437,-199.24084884484,-199.251075,-199.2499277374881,-199.24992773473775,-199.2420651250554,-199.24206501608597,-199.2476757125896,-199.24873788580376,-199.2367926027445,-199.23584438840084,-199.24195035462685,-199.24195027981827,-199.24764301827648,-199.24873788580376,-199.23662017610607,-199.23565650658728,-199.2419493625388,-199.2419493049736,-199.23677073937475,-199.23677073989052,-199.24286494490576,-199.24286494633176,-199.2427566913376,-199.24275669266595,-199.23677073937475,-199.23677073989052,-198.7355265480156,-198.7355265480159,-199.245883581644,-199.24588356555608,-199.24874181260105,-199.2487418126036,-199.26544972101567,-199.27950322506612,-199.2707477767172,-199.28517576922087,-199.26834494624367
