HF,UHF,CASSCF,VB,cov,ion,CF,BOVB,MP2,UMP2,MP3,UMP3,MP4,UMP4,CID,UCID,CISD,UCISD,CCD,UCCD,CCSD,UCCSD,CCSD(T),UCCSD(T),QCISD,UQCISD,QCISD(T),UQCISD(T),CCSDT,CCSDT_ORCA,CCSDT(Q),CCSDT[Q],CCSDTQ,CCSDT_nofc,CCSDT(Q)_nofc,CCSDT[Q]_nofc,CASPT2,SC-NEVPT2,FIC-NEVPT2,FIC-MRCISD,FIC-MRCISD+Q
-198.610000040081,-198.80442033610296,-198.808856071858,-198.806431211879,-198.800370479542,-198.373576852225,-198.807048802121,-198.814581512256,-199.2065077527816,-199.20854746903188,-199.20483192493123,-199.2287913737176,-199.25807456394105,-199.2385514109212,-199.136315019706,-199.20774514721137,-199.14483548932628,-199.20964609856685,-199.19589767171416,-199.229706173835,-199.210172111,-199.233438575,-199.25437451968648,-199.24268636899976,-199.211249911,-199.234171527,-199.25324402887685,-199.2430180282097,-199.2506931440528,-199.25062468054787,-199.2557395458369,-199.25416168492245,-199.25429207744247,-199.2746683107968,-199.2797834999756,-199.2781676780212,-199.235662356631,-199.184115815553,-199.185851518665,-199.22156169,-199.24665108
-198.59881715678176,-198.8055554860288,-198.8075486946165,-198.805566457362,-198.800783796618,-198.367876572634,-198.806028772077,-198.812407817735,-199.20265277506496,-199.20890660706723,-199.2019615104033,-199.22924229569847,-199.25769943328788,-199.23876772857287,-199.12868103652767,-199.2082664206767,-199.1375514499388,-199.20999245829435,-199.1906021641404,-199.23010052085448,-199.205661083,-199.233178512,-199.25299379978625,-199.24184755731417,-199.206656962,-199.233812336,-199.2515667646985,-199.2421322078416,-199.24834603032429,,-199.25362698751456,-199.25190571811888,,-199.27230263155977,-199.2776561986049,-199.2758938031094,-199.233291156471,-199.18166966797,-199.183343395589,-199.2195995,-199.24459083
-198.5881454357335,-198.80648837830864,-198.80645289191688,-198.804820552112,-198.801039672698,-198.362095048156,-198.80516679003,-198.810547438312,-199.1995312829955,-199.20921563235933,-199.1999882749336,-199.22962332536983,-199.25817765890056,-199.23896383854964,-199.12155248703,-199.2087061926545,-199.1307529693804,-199.210301185286,-199.1858041047026,-199.2304430875696,-199.201606415,-199.233060825,-199.252120704564,-199.24132074452365,-199.20251075,-199.233619427,-199.25038107875835,-199.24157041003903,-199.2463770622533,-199.24637658835087,-199.25186414487467,-199.2499984671425,-199.2500809312372,-199.27031523912584,-199.27587865393176,-199.2739687385862,-199.231263784449,-199.179584667521,-199.181238326932,-199.21794535,-199.2428527
-198.5779844166716,-198.8072529897716,-198.80554061857703,-198.804182286842,-198.801186999838,-198.356289160244,-198.804442823309,-198.808967264568,-199.1971473147612,-199.20947590795768,-199.19891930914216,-199.2299400506052,-199.2594871587408,-199.23913433198047,-199.11492230194435,-199.2090720589792,-199.12443163221133,-199.2105682779681,-199.1814823288552,-199.23073449281463,-199.197980315,-199.233026332,-199.25169859720648,-199.2409976274946,-199.19878592,-199.233528514,-199.24963576591577,-199.24122178560447,-199.24474042333063,,-199.25040383043464,-199.2483946820376,,-199.2686605260518,-199.27440385943487,-199.27234745181852,-199.229540361901,-199.177931668473,-199.179480650324,-199.21655735,-199.24139294
-198.56832686462903,-198.8078782648932,-198.8047852269478,-198.803640944627,-198.801262139984,-198.350512990213,-198.803838204317,-198.807623601363,-199.1954961489921,-199.2096909664592,-199.19875316893484,-199.2301993027818,-199.2615931166932,-199.2392775202808,-199.1087764370289,-199.2093725035581,-199.11857239393663,-199.21079372315305,-199.1776100608313,-199.230977562554,-199.19475078,-199.233036675,-199.25166765154128,-199.2408034180241,-199.195452963,-199.233495733,-199.24927653004173,-199.24100657954327,-199.2433909622788,-199.24339632105452,-199.24920063640127,-199.2470506672325,-199.2471107660328,-199.2672935408141,-199.2731865869981,-199.2709864552533,-199.228080892894,-199.176492110348,-199.178017862072,-199.21539585,-199.24016999
-198.55916067272688,-198.8084114465838,-198.80416260715583,-198.803189330593,-198.801294922491,-198.344811362523,-198.80334005815,-198.8065254109,-199.19456665407523,-199.20986852927544,-199.1994821102112,-199.23041024317936,-199.26445011647627,-199.2393938054475,-199.10309610179647,-199.2096204778296,-199.11315578003865,-199.21098141729607,-199.17415730144225,-199.2311716492032,-199.191883663,-199.233063091,-199.2519676829025,-199.24066236993275,-199.192479719,-199.233452576,-199.2492481334179,-199.24075134305795,-199.2422864862841,,-199.2482131273416,-199.24592640483368,,-199.26617226087367,-199.27218554769843,-199.2698459015164,-199.226847372645,-199.175300092235,-199.176802400212,-199.21442479,-199.23914604
-198.55047029813645,-198.80888105581195,-198.8036516233716,-198.802813077515,-198.801299918163,-198.339198252856,-198.802929122048,-198.805576574622,-199.194343078768,-199.21004811385447,-199.20109373144888,-199.2306173123173,-199.268003692668,-199.2395248284946,-199.0978594274981,-199.2098589496277,-199.10815952389635,-199.21117401938795,-199.1710926541564,-199.2313707567833,-199.189344992,-199.233134787,-199.2525414045864,-199.24062227744625,-199.189834365,-199.233495697,-199.24949831102512,-199.2406941866693,-199.24138891292645,-199.24138809065428,-199.24740473206265,-199.2449864410308,-199.24505727934007,-199.2652587679912,-199.27136433707648,-199.2688905126052,-199.225804921838,-199.174355522301,-199.175792308538,-199.2136123,-199.23828752
-198.54223788517203,-198.80928893769507,-198.80323411157147,-198.802503482026,-198.801291095917,-198.333741141751,-198.802593692723,-198.804795105244,-199.1948063921556,-199.21021943756816,-199.20357213743665,-199.2308107926661,-199.2721914174672,-199.2396572756708,-199.09304271771,-199.21007863275696,-199.10355978883763,-199.2113585871417,-199.16838448729288,-199.2315612639748,-199.187101763,-199.233230845,-199.25333544559447,-199.24064321286647,-199.187485711,-199.233579054,-199.24997809758307,-199.24072799728933,-199.2406648052851,,-199.24674426993,-199.24420037348844,,-199.2645196647682,-199.2706917889876,-199.26808991764904,-199.224922176254,-199.173583423815,-199.174951155316,-199.21293052,-199.23756505
-198.5344441649826,-198.80963918520527,-198.80289464077995,-198.802251565722,-198.801277544868,-198.328429739051,-198.802322047226,-198.804138238171,-199.1959352527303,-199.21037655622703,-199.2068987110892,-199.2309854521559,-199.27694363131664,-199.23978298078023,-199.08862138271832,-199.2102749285442,-199.09933207694567,-199.2115278470903,-199.16600204095323,-199.2317356350821,-199.185122787,-199.2333352,-199.2543014121277,-199.24069594051485,-199.185404081,-199.233677112,-199.25064288915925,-199.24079941484703,-199.2400852046705,-199.24002859261813,-199.2462052694308,-199.2435422714749,-199.24365640122284,-199.26392609895075,-199.2701415473552,-199.2674182977577,-199.224171164902,-199.172883007051,-199.174247496963,-199.21235523,-199.23695298
-198.5270691768635,-198.8099371227297,-198.8026201758948,-198.802048581924,-198.801263661298,-198.323270912709,-198.802105270419,-198.803612261531,-199.19770666865736,-199.2105165055515,-199.21105256568097,-199.23113907093784,-199.28218392377264,-199.2398973291089,-199.0845706265984,-199.21044630523497,-199.09545189451487,-199.21167830861145,-199.1639157445676,-199.23189032299703,-199.183379109,-199.233437641,-199.255396293494,-199.24076168501523,-199.1835619,-199.233775944,-199.2514530287933,-199.2408824331673,-199.23962540244216,,-199.2457657390784,-199.24299044299812,,-199.263453391644,-199.2696916520987,-199.26685399299456,-199.223526837384,-199.172309221198,-199.173654079372,-199.2118651,-199.23642864
-198.52009283209705,-198.81018855367864,-198.80239972616585,-198.801884705717,-198.801250767106,-198.318303062001,-198.801931888139,-198.803157234841,-199.2000964040532,-199.21063834374343,-199.21601074518088,-199.23127141252533,-199.28782947292072,-199.23999814038248,-199.0808659354155,-199.21059317879727,-199.09189522299488,-199.2118089192796,-199.1620976066993,-199.23202436159488,-199.181844203,-199.233532172,-199.25658251327943,-199.24082976387817,-199.181933076,-199.233867933,-199.25237261079712,-199.2409627369913,-199.2392644407228,-199.239254476122,-199.24540742454337,-199.24252676129487,-199.24271089194727,-199.26308060331377,-199.2693238668807,-199.26637889159585,-199.222966327857,-199.171814231535,-199.173146876098,-199.21144094,-199.23597147
-198.513495334799,-198.8103992506346,-198.80222402452145,-198.801755228294,-198.801242078972,-198.313488773124,-198.801796097371,-198.802797720761,-199.2030791884368,-199.2107423277521,-199.2217482438268,-199.23138337492747,-199.29379135368035,-199.24008473270104,-199.07748340668047,-199.21071703657867,-199.08863883537617,-199.21192006953507,-199.16052136821537,-199.2321382484226,-199.180494008,-199.233615901,-199.25782775308707,-199.24089374240208,-199.180495684,-199.233949645,-199.2533732530824,-199.24103494901328,-199.23898467107185,,-199.2451152630504,-199.2421361598562,,-199.2627900492606,-199.2690231101544,-199.2659778991384,-199.222467959148,-199.171403757194,-199.172703971021,-199.21106471,-199.23556189
-198.50725747234253,-198.81057464558367,-198.80208525256373,-198.801654370957,-198.801238313795,-198.30885148345,-198.801691495109,-198.802505090172,-199.20662878455167,-199.2108294468918,-199.2282379131628,-199.2314765004948,-199.2999749134389,-199.24015737879225,-199.07439995265028,-199.2108199229255,-199.08566048925977,-199.2120129753792,-199.1591625425644,-199.23223332416364,-199.179306865,-199.233687702,-199.2591046492752,-199.24095044850847,-199.179227118,-199.234019763,-199.25442658447497,-199.2410969661383,-199.2387712470126,-199.23877123370596,-199.2448768490599,-199.24180611677065,-199.242078990524,-199.2625669206176,-199.26877698009207,-199.26563849998328,-199.222009861585,-199.170979159219,-199.172304181127,-199.2107196,-199.23518159
-198.50136079464127,-198.81073626681697,-198.801976813764,-198.801577493172,-198.801239705519,-198.304379327945,-198.801612814547,-198.802272478173,-199.21071797392943,-199.21089749080943,-199.2354503270256,-199.23155077537328,-199.3062802999226,-199.24021296695804,-199.07159341082905,-199.21090711885927,-199.0829390284968,-199.2120906821021,-199.157998380776,-199.2323097701782,-199.17826341,-199.233739732,-199.26039044321388,-199.24099460063607,-199.178109337,-199.234074352,-199.25551209850508,-199.24114971252777,-199.23861176349624,,-199.244681937658,-199.24152621590088,,-199.262398712552,-199.26857518499423,-199.26535021278505,-199.221567898887,-199.170637377378,-199.171925145764,-199.21038316,-199.23480525
-198.4957877034448,-198.8108847553784,-198.8018931478132,-198.801518842016,-198.80124421203,-198.300075173302,-198.801553763131,-198.802073108719,-199.2153185134163,-199.21099077907823,-199.24335366539327,-199.23164601690883,-199.31260319733067,-199.2402964307252,-199.06904259090413,-199.21100785471543,-199.08045442008867,-199.2121859679372,-199.1570077948795,-199.2324074276316,-199.177345968,-199.233825459,-199.2616659725324,-199.24107090763604,-199.177124853,-199.234157857,-199.2566106955939,-199.24122588697463,-199.2384958658308,-199.2384983953027,-199.2445221365965,-199.24128783400383,-199.24166071672803,-199.26227508519872,-199.2684093374581,-199.2651044141274,-199.221112187413,-199.170289339465,-199.171540282766,-199.21003116,-199.23440533
-198.49052147433952,-198.81099728542267,-198.80182957808293,-198.801476931408,-198.801253405265,-198.295934241105,-198.80151236098,-198.801923971201,-199.2204011096185,-199.21105803505944,-199.25191366829097,-199.2317147185827,-199.3188357959127,-199.2403553419124,-199.06672728382983,-199.21108073137043,-199.07818775062856,-199.2122544948647,-199.1561712635344,-199.23247792726391,-199.1765401,-199.233886904,-199.26291759277024,-199.2411240747493,-199.176258357,-199.234217152,-199.25770725235515,-199.2412783595969,-199.23841493044364,,-199.24439060578183,-199.2410838467111,,-199.2621872729873,-199.26827246126604,-199.26489383810923,-199.220600573019,-199.169866996973,-199.171113229032,-199.20962731,-199.23393987
-198.4855462333168,-198.81108299891727,-198.80178218447563,-198.801446916624,-198.801264839131,-198.291947700937,-198.80148352906,-198.80178683091,-199.2259354466486,-199.2111039451243,-199.26109369565205,-199.2317619825243,-199.3248679855242,-199.24039412774127,-199.06462825390813,-199.2111317629272,-199.0761212011962,-199.212301888976,-199.1554707180798,-199.2325267382404,-199.175831851,-199.233928192,-199.264133278506,-199.2411582465588,-199.175496213,-199.234256632,-199.25878962201315,-199.2413119381773,-199.23836180859723,-199.2384114421959,-199.2442817283573,-199.2409083389428,-199.24138641569616,-199.2621281440641,-199.26815896538992,-199.26471258528315,-199.219964882656,-199.169291204493,-199.170586363108,-199.20911215,-199.23333958
-198.48084690661463,-198.81114716618924,-198.80174768294177,-198.801428029452,-198.801279566299,-198.288110875545,-198.801466003746,-198.801727501251,-199.2318902900258,-199.2111328508965,-199.2708549130514,-199.2317922309216,-199.3305887323131,-199.24041696024923,-199.06272722868368,-199.21116545061588,-199.0742380150336,-199.2123325179414,-199.1548895346434,-199.2325583095709,-199.175209264,-199.23395348,-199.26530451739765,-199.2411773744477,-199.174826057,-199.234280397,-199.259847991784,-199.24133056859577,-199.23833056889177,,-199.24419094243265,-199.2407564210714,,-199.26209169462908,-199.26806422761987,-199.2645556978769,-199.220929404177,-199.170184665324,-199.171380538934,-199.2099311,-199.2343208
-198.47640915827697,-198.81119402798936,-198.801723386286,-198.801416340028,-198.801295216648,-198.284418857323,-198.801455970048,-198.801417812274,-199.23823367387047,-199.2111482637148,-199.28115660423083,-199.2318090221316,-199.3358875703848,-199.24042720597384,-199.0610068946092,-199.21118541070217,-199.07252246609843,-199.21234988667817,-199.15441255272327,-199.23257622559063,-199.174661575,-199.233966116,-199.26642500531176,-199.2411846445333,-199.174236878,-199.234291739,-199.26087484242075,-199.24133741680973,-199.23831636087127,-199.23831686889184,-199.2441145884507,-199.2406240961149,-199.2412080508626,-199.26207298387845,-199.26798451109417,-199.26441908895487,-199.220590494167,-199.169913658671,-199.171102795,-199.20966646,-199.23401198
-198.472219326216,-198.8112270079017,-198.80170704681888,-198.801411400148,-198.801312586073,-198.280864775918,-198.801452556967,-198.801412339,-199.24493316767743,-199.2111530209989,-199.2919565981719,-199.23181521984776,-199.3406561254796,-199.24042758276613,-199.0594509019592,-199.21119455067424,-199.0709598330076,-199.2123568206019,-199.15402542260645,-199.23258337612097,-199.174179679,-199.233968809,-199.26749123742505,-199.2411826378689,-199.173718733,-199.234293324,-199.26186442888377,-199.2413350491379,-199.2383152063653,,-199.24404973229545,-199.2405080803938,,-199.2620679491561,-199.26791680506787,-199.2642993961624,-199.220163370742,-199.169556326752,-199.170752973729,-199.20932393,-199.23360924
-198.46826436321544,-198.81124869484728,-198.80169681890848,-198.801411912916,-198.801331122238,-198.277441795066,-198.801454276374,-198.801412317948,-199.25195620599945,-199.21114779957708,-199.3032117834456,-199.23181146028395,-199.34478958026315,-199.24041859279785,-199.05804387728105,-199.2111937206272,-199.06953637830065,-199.21235534321133,-199.1537157211237,-199.23258045683184,-199.17375414,-199.233963737,-199.26849929246103,-199.24117317926263,-199.173262986,-199.234287156,-199.26281301962376,-199.2413252017484,-199.2383238602201,-199.23830385523456,-199.2439940318933,-199.24040568422723,-199.24109330901032,-199.26207332867563,-199.26785875395373,-199.26419390620293,-199.221282528024,-199.170564044899,-199.171674270169,-199.2102403,-199.23470422
-198.464531786506,-198.8112619144172,-198.8016912679808,-198.801415812,-198.80134979054,-198.274143593258,-198.801459150716,-198.801415982117,-199.25927045835897,-199.21113944843103,-199.3148786757652,-199.23180471561744,-199.34818799752207,-199.2404071957244,-199.0567714395072,-199.21118935957247,-199.06823933124048,-199.2123481117545,-199.15347131976023,-199.2325743506169,-199.173379313,-199.233952782,-199.26945093968425,-199.2411588270596,-199.172862018,-199.234275513,-199.26371831195425,-199.2413106553473,-199.2383397154097,,-199.2439456515348,-199.2403147255244,,-199.2620864213956,-199.26780844764576,-199.26410035386232,-199.221142493536,-199.17049172741,-199.17156286351,-199.21013812,-199.23458419
-198.46100963727287,-198.81126796035963,-198.80168919224604,-198.801422587691,-198.801368535926,-198.270964429521,-198.801466397252,-198.801422537557,-199.2668442126476,-199.21112459515675,-199.3269140006417,-199.2317914652241,-199.350757432332,-199.240389737904,-199.05562021479096,-199.21117851419567,-199.06705687104008,-199.2123358622717,-199.1532833325417,-199.23256166738244,-199.173048091,-199.233937351,-199.27034554103804,-199.24114016802423,-199.172508942,-199.23425936,-199.26457899740888,-199.2412917591487,-199.23836068410367,-199.2383633466944,-199.2439031544177,-199.24023343569607,-199.2410204605304,-199.26210509473515,-199.26776440828613,-199.26401692256348,-199.220982618258,-199.1703981802,-199.171435396582,-199.21001858,-199.23444265
-198.45768644973967,-198.81126854871653,-198.80168966200915,-198.801431043101,-198.801386787668,-198.267898769517,-198.80147486395,-198.801430909195,-199.2746467455252,-199.21110619347127,-199.33927525439773,-199.2317746838525,-199.3524107863167,-199.24036916978915,-199.05457784497017,-199.21116398277283,-199.0659781075444,-199.21232011795144,-199.1531410922688,-199.2325453592304,-199.172755134,-199.233918699,-199.27118495076573,-199.24111865733727,-199.172197008,-199.234240078,-199.26539366975044,-199.2412700403445,-199.2383852087248,,-199.2438655445588,-199.24016049380447,,-199.26212766446244,-199.26772552029087,-199.2639421644932,-199.221939698443,-199.171226188165,-199.172190914525,-199.21057698,-199.23512582
