PBE0,wB97MV,wB97MD4rev,wB97XV,wB97XD4rev,M062X,B3LYP,BHandHLYP,TPSS0,TPSSh,wr2scan,r2scan0,r2scanh,r2scan,B97MV,PBE,TPSS,BLYP,VWN3,UPBE0,UPBE,B2PLYP,UB2PLYP
-199.1698970517243765,-199.2323861098363409,-199.3116404285335932,-199.2094363861416468,-199.2886913074291897,-199.2286850559626998,-199.3124518476551259,-199.2204365816649556,-199.3191824691344607,-199.3929514401218910,-199.1888345229986612,-199.2324310976376864,-199.2888809750467374,-199.3269336367316100,-199.3326830089870327,-199.2469665473962550,-199.4427170548364074,-199.4327116635202231,-198.5011273453859246,,,,
-199.1698857425957954,-199.2323408247682437,-199.3115951434876933,-199.2093911013518550,-199.2886460214387512,-199.2286606084175844,-199.3124428582107726,-199.2204139486028964,-199.3191711604808063,-199.3929469356643551,-199.1887892269817257,-199.2324197743780871,-199.2888764187366917,-199.3269336933794307,-199.3326830258342284,-199.2469665472274016,-199.4427170054934493,-199.4327116821237951,-198.5011273636551721,,,,
-199.1698744839972051,-199.2322958292755288,-199.3115501479806539,-199.2093461002081938,-199.2886010239254517,-199.2286363184215645,-199.3124337910339818,-199.2203914412994834,-199.3191599001924317,-199.3929424354610660,-199.1887442164251354,-199.2324084974544860,-199.2888719389266612,-199.3269336898463848,-199.3326833111278518,-199.2469664572718671,-199.4427170591963261,-199.4327116690537594,-198.5011273496902788,,,,
-199.1698632861725002,-199.2322510323904226,-199.3115053511433530,-199.2093013035555771,-199.2885562261432710,-199.2286121362493532,-199.3124248352814050,-199.2203690473804727,-199.3191487025796391,-199.3929379582447439,-199.1886994041445575,-199.2323972891117876,-199.2888674457430227,-199.3269336784335053,-199.3326830137770003,-199.2469665543019630,-199.4427170611373583,-199.4327116715234638,-198.5011273515389405,,,,
-199.1698521708042335,-199.2322065258300654,-199.3114608446047953,-199.2092567988286760,-199.2885117189742914,-199.2285880986267728,-199.3124160029063603,-199.2203468054094913,-199.3191375887310812,-199.3929335097100761,-199.1886549194776990,-199.2323861985433382,-199.2888629959197146,-199.3269336957845042,-199.3326830303550423,-199.2469665528290648,-199.4427170108651808,-199.4327116890984257,-198.5011273689712539,,,,
-199.1698411021616550,-199.2321625926543334,-199.3114165875696813,-199.2092125397791733,-199.2884674641893525,-199.2285642469602749,-199.3124070863072177,-199.2203246710840290,-199.3191265163268611,-199.3929290872434308,-199.1886106918269093,-199.2323751505250584,-199.2888586364624643,-199.3269337506106069,-199.3326832972514353,-199.2469665637890444,-199.4427170689403965,-199.4327116804746822,-198.5011273589948928,,,,
-199.1698301041130037,-199.2321185959883678,-199.3113726066056302,-199.2091685569828599,-199.2884234816528419,-199.2285404596289311,-199.3123982904800471,-199.2203026780167932,-199.3191155204204961,-199.3929246879410186,-199.1885666612086823,-199.2323641084874453,-199.2888541800932103,-199.3269336853390428,-199.3326832892904861,-199.2469665602833118,-199.4427170670454927,-199.4327116789751528,-198.5011273574783957,,,,
-199.1698191659370707,-199.2320745331486478,-199.3113288519791411,-199.2091248024102299,-199.2883797223807392,-199.2285168437343543,-199.3123895977029747,-199.2202808104722465,-199.3191045835716579,-199.3929203029852317,-199.1885229186959521,-199.2323531552422082,-199.2888498171989227,-199.3269337166127855,-199.3326830197780737,-199.2469665484085226,-199.4427170050658447,-199.4327116812848146,-198.5011271485233237,,,,
-199.1698082930324176,-199.2320313583784355,-199.3112853543061078,-199.2090813028563900,-199.2883362277231925,-199.2284933364583139,-199.3123808424710148,-199.2202590554898052,-199.3190937092250579,-199.3929159652664111,-199.1884794137620247,-199.2323423058173830,-199.2888454567752206,-199.3269336821971933,-199.3326833020581432,-199.2469665637089520,-199.4427170705048695,-199.4327116833760272,-198.5011273609553939,,,,
-199.1697974846914292,-199.2319881123898426,-199.3112421135645889,-199.2090380602159314,-199.2882929854553424,-199.2284700179058632,-199.3123721960666046,-199.2202374353848882,-199.3190829002304554,-199.3929116428250836,-199.1884362016987211,-199.2323315046313326,-199.2888411731348697,-199.3269337204214935,-199.3326833188932028,-199.2469665669628682,-199.4427170727907992,-199.4327116862098421,-198.5011273629950210,,,,
-199.1697867386825465,-199.2319447996201234,-199.3111991185029410,-199.2089950656878727,-199.2882499857538789,-199.2284468202372807,-199.3123636578424396,-199.2202159499595382,-199.3190721554693425,-199.3929073363828479,-199.1883931989011671,-199.2323207779770655,-199.2888368832142021,-199.3269337460696704,-199.3326815686658904,-199.2469665586938561,-199.4427170131831986,-199.4327116915874853,-198.5011273677105237,,,,
-199.1697760570555147,-199.2319023990374660,-199.3111563607992878,-199.2089523069437575,-199.2882072322620104,-199.2284237007127956,-199.3123550512298721,-199.2201945720318292,-199.3190614706625752,-199.3929030840944563,-199.1883504097794457,-199.2323100669423184,-199.2888325678667911,-199.3269336981066431,-199.3326830394859428,-199.2469665827723588,-199.4427170890511150,-199.4327117034042658,-198.5011273798095885,,,,
-199.1697654232580703,-199.2318595314074230,-199.3111138503142286,-199.2089097933338167,-199.2881647155147675,-199.2284007670149037,-199.3123465503152545,-199.2201733164106656,-199.3190508387763487,-199.3928988233673181,-199.1883078837874450,-199.2322994082727803,-199.2888282932977972,-199.3269336752605909,-199.3326832610320025,-199.2469665757948860,-199.4427170811985093,-199.4327116959518946,-198.5011273713752473,,,,
-199.1697548558594804,-199.2318172598274373,-199.3110715787398419,-199.2088675194873701,-199.2881224427682696,-199.2283779752177111,-199.3123380928099380,-199.2201521783057956,-199.3190402694300190,-199.3928945976676630,-199.1882656679738375,-199.2322889106960702,-199.2888241487571861,-199.3269337635696559,-199.3326834052449783,-199.2469664816550221,-199.4427170808732512,-199.4327116961066508,-198.5011273705779615,,,,
-199.1697443437043376,-199.2317752205530041,-199.3110295394491516,-199.2088254792757880,-199.2880804027986130,-199.2283552068444692,-199.3123296864114309,-199.2201311620628132,-199.3190297598858365,-199.3928903905244567,-199.1882235919966320,-199.2322783683072487,-199.2888198861630826,-199.3269336475192972,-199.3326833081580673,-199.2469664731176522,-199.4427170803398042,-199.4327116958257022,-198.5011273707752082,,,,
-199.1697338986479906,-199.2317337603378178,-199.3109877386035294,-199.2087836801018739,-199.2880386049904757,-199.2283327078745003,-199.3123213277593493,-199.2201102654034912,-199.3190193118641389,-199.3928862164033262,-199.1881817755632653,-199.2322679019432314,-199.2888156969347619,-199.3269336934382636,-199.3326833383443955,-199.2469665802059637,-199.4427170840135659,-199.4327117000661929,-198.5011273737086981,,,,
-199.1697235040662974,-199.2316918555546295,-199.3109461740428401,-199.2087420766281980,-199.2879970352774137,-199.2283102003100339,-199.3123130740635247,-199.2200894882652733,-199.3190089368634972,-199.3928820588763813,-199.1881402156985530,-199.2322575107066882,-199.2888114965955708,-199.3269336361534556,-199.3326830332203201,-199.2469665532892691,-199.4427170832548484,-199.4327116995892766,-198.5011273736955957,,,,
-199.1697131729015382,-199.2316505206995032,-199.3109048397026299,-199.2087007867364719,-199.2879557065166694,-199.2282878887261290,-199.3123047802644692,-199.2200688256579610,-199.3189985995546465,-199.3928779255473387,-199.1880988826994212,-199.2322471842608138,-199.2888073988440567,-199.3269336950840227,-199.3326830344409188,-199.2469665786507278,-199.4427170846782360,-199.4327117014658484,-198.5011273750576777,,,,
-199.1697029006083710,-199.2316094282555810,-199.3108637472081739,-199.2086596833588032,-199.2879146061619622,-199.2282657316961547,-199.3122965378926494,-199.2200482713404028,-199.3189883170341261,-199.3928737963077253,-199.1880578269607156,-199.2322369129676645,-199.2888033615986672,-199.3269337703072495,-199.3326830348770784,-199.2469665826983203,-199.4427170873477166,-199.4327117045109503,-198.5011273772870481,,,,
-199.1696926796707032,-199.2315685443134612,-199.3108228632734722,-199.2086188001184723,-199.2878737214789737,-199.2282436409080049,-199.3122883619257095,-199.2200278358654089,-199.3189780965142290,-199.3928697090116202,-199.1880169181870031,-199.2322266831118895,-199.2887992442404936,-199.3269337168735831,-199.3326830364199793,-199.2469665830185193,-199.4427170882465248,-199.4327117057383703,-198.5011273783536296,,,,
-199.1696825167981615,-199.2315278818594777,-199.3107822008003893,-199.2085781481314655,-199.2878330681253658,-199.2282216853222394,-199.3122802859173248,-199.2200075138179614,-199.3189679346007779,-199.3928656542152567,-199.1879762396740432,-199.2322164924310925,-199.2887951501530210,-199.3269337224064088,-199.3326830372538438,-199.2469665711265350,-199.4427170265052780,-199.4327117069242661,-198.5011271701644375,,,,
-199.1696724130128473,-199.2314878176879631,-199.3107417850403920,-199.2085377197826404,-199.2877926459699154,-199.2281998799269900,-199.3122721401682611,-199.2199872930529807,-199.3189578266591582,-199.3928616257585702,-199.1879358657502337,-199.2322064232794503,-199.2887911259392979,-199.3269337796070317,-199.3326830376627754,-199.2469665862443833,-199.4427170907422919,-199.4327117089916896,-198.5011273806615293,,,,
-199.1696623637574817,-199.2314475918203982,-199.3107015795178256,-199.2084975136168339,-199.2877524390781616,-199.2281781672101317,-199.3122641054426651,-199.2199671887064483,-199.3189477780624372,-199.3928576043861938,-199.1878956271075367,-199.2321963746823883,-199.2887871107313913,-199.3269337314197003,-199.3326833613467102,-199.2469665897210405,-199.4427170931026581,-199.4327117117285013,-198.5011273826823412,,,,
-199.1696523742126885,-199.2314075806947642,-199.3106615993402499,-199.2084575341218056,-199.2877124579118799,-199.2281565463001130,-199.3122561156555719,-199.2199472127354056,-199.3189377896657959,-199.3928536186436133,-199.1878556331799643,-199.2321863870208745,-199.2887831018839790,-199.3269336570986354,-199.3326834076395642,-199.2469665983711309,-199.4427171042621012,-199.4327117231549380,-198.5011273949304780,,,,
-199.1696424335958113,-199.2313675183452801,-199.3106218373238789,-199.2084177715605335,-199.2876726916186954,-199.2281350785070231,-199.3122482238645716,-199.2199273374876043,-199.3189278518507024,-199.3928496300412689,-199.1878158549662317,-199.2321764295095932,-199.2887791133582027,-199.3269336522270976,-199.3326830533758880,-199.2469665859719612,-199.4427170418236130,-199.4327117246831165,-198.5011271853982180,,,,
-199.1696325477054188,-199.2313279719319894,-199.3105822909195410,-199.2083782236991851,-199.2876331442379296,-199.2281137284508361,-199.3122402566681615,-199.2199075649486133,-199.3189179654422105,-199.3928456723614318,-199.1877762990428948,-199.2321665275469798,-199.2887751237887244,-199.3269336423911398,-199.3326830540584638,-199.2469665973765416,-199.4427170338455255,-199.4327117256531494,-198.5011273970929437,,,,
-199.1696227069103315,-199.2312886353438444,-199.3105429543386435,-199.2083388862895674,-199.2875938065403147,-199.2280924974473919,-199.3122324408398072,-199.2198878945940805,-199.3189081247728609,-199.3928417333970629,-199.1877370070693587,-199.2321567269742673,-199.2887712684202484,-199.3269337332068858,-199.3326815802395799,-199.2469665770241818,-199.4427170321114886,-199.4327117166510561,-198.5011273869634465,,,,
-199.1696129336959302,-199.2312498294032537,-199.3105038502713171,-199.2082997804668594,-199.2875547051415879,-199.2280713410314945,-199.3122245680615663,-199.2198683398456183,-199.3188983515796906,-199.3928378387131488,-199.1876979131482415,-199.2321469724421377,-199.2887673675546694,-199.3269337092606861,-199.3326832707672622,-199.2469665949115551,-199.4427171018784293,-199.4327117219201568,-198.5011273926540980,,,,
-199.1696032028672505,-199.2312106092231829,-199.3104649276794476,-199.2082608191417421,-199.2875157784843623,-199.2280503105421872,-199.3122168408955872,-199.2198488866827120,-199.3188886368522219,-199.3928339495212470,-199.1876588788982758,-199.2321371424330607,-199.2887633538677790,-199.3269336382676329,-199.3326830529985898,-199.2469665747295267,-199.4427171033563582,-199.4327117236975084,-198.5011273943204912,,,,
-199.1695935278545448,-199.2311723216386952,-199.3104262199005063,-199.2082221493573400,-199.2874770808768972,-199.2280294677869108,-199.3122090989877506,-199.2198295259141787,-199.3188789340109679,-199.3928300766946222,-199.1876202486061231,-199.2321275142384707,-199.2887595611594520,-199.3269337299358597,-199.3326830471206677,-199.2469665951338698,-199.4427171002827777,-199.4327117209892606,-198.5011273904513303,,,,
-199.1695839062784330,-199.2311334235903075,-199.3103877422626340,-199.2081836363444438,-199.2874385911219406,-199.2280086884164518,-199.3122014020293022,-199.2198102942966216,-199.3188693387240562,-199.3928262286750908,-199.1875817867100977,-199.2321179089954910,-199.2887557469333899,-199.3269337242475956,-199.3326830478407032,-199.2469665716581062,-199.4427171012209499,-199.4327117222757408,-198.5011273914111314,,,,
-199.1695743387010111,-199.2310954761297808,-199.3103494582972530,-199.2081453860718625,-199.2874003105754355,-199.2279880257249829,-199.3121936863162205,-199.2197911510371000,-199.3188597520277199,-199.3928224023610767,-199.1875434974986945,-199.2321083116621878,-199.2887519048965999,-199.3269337166070159,-199.3326833960299780,-199.2469666001068731,-199.4427171035218862,-199.4327117248807042,-198.5011273932118741,,,,
-199.1695648245492407,-199.2310574238893821,-199.3103113639326693,-199.2081072907136559,-199.2873622333440267,-199.2279674443298632,-199.3121861398287535,-199.2197721207089671,-199.3188502577511088,-199.3928186031681093,-199.1875053969277474,-199.2320988161844753,-199.2887480788989478,-199.3269337128501775,-199.3326830600296660,-199.2469666077477655,-199.4427171129692056,-199.4327117348161096,-198.5011274038362217,,,,
-199.1695553490185091,-199.2310191901057124,-199.3102735091112834,-199.2080694353741990,-199.2873243559344303,-199.2279469938410443,-199.3121785576555851,-199.2197531820820586,-199.3188407671521247,-199.3928147902721832,-199.1874675076439587,-199.2320893384967349,-199.2887442737365973,-199.3269337004721535,-199.3326830509903687,-199.2469665986568828,-199.4427170305758352,-199.4327117258535225,-198.5011273943529204,,,,
-199.1695459311665388,-199.2309815177331416,-199.3102358367341367,-199.2080317618828076,-199.2872866830067835,-199.2279266421845989,-199.3121709702443525,-199.2197343464734445,-199.3188313492348982,-199.3928110187882510,-199.1874298639309586,-199.2320799652381993,-199.2887405072335696,-199.3269337181576191,-199.3326830523239437,-199.2469665991941952,-199.4427171050282936,-199.4327117269891403,-198.5011273953794841,,,,
-199.1695365650412839,-199.2309443609364621,-199.3101983595639126,-199.2079942840445881,-199.2872492089136074,-199.2279063761723705,-199.3121634749574582,-199.2197156063122918,-199.3188219827978003,-199.3928072948990859,-199.1873923143209026,-199.2320705204065519,-199.2887367120862905,-199.3269336563447212,-199.3326833174747605,-199.2469665019301601,-199.4427171098872122,-199.4327117321053322,-198.5011274007807742,,,,
-199.1695272458206034,-199.2309071540256582,-199.3101610836291968,-199.2079570077708013,-199.2872119345899762,-199.2278862916369349,-199.3121560083437771,-199.2196969665346273,-199.3188126590008267,-199.3928035675183992,-199.1873550991244315,-199.2320612471937125,-199.2887330497246126,-199.3269337173015856,-199.3326830534909675,-199.2469666017499321,-199.4427171070959446,-199.4327117296116683,-198.5011273973495918,,,,
-199.1695179796472246,-199.2308696970724213,-199.3101240160978591,-199.2079199395067235,-199.2871748597566182,-199.2278662855223956,-199.3121486625811372,-199.2196784415384343,-199.3188033966113153,-199.3927998480561712,-199.1873180672526757,-199.2320520038029485,-199.2887293539682787,-199.3269337692769057,-199.3326830527138895,-199.2469665889771306,-199.4427170442165789,-199.4327117317999694,-198.5011271877599199,,,,
-199.1695087599310057,-199.2308328148413636,-199.3100871338683646,-199.2078830567886882,-199.2871379768576219,-199.2278463792866319,-199.3121412337055460,-199.2196600015955994,-199.3187941758721422,-199.3927961543578817,-199.1872811524286533,-199.2320427668866500,-199.2887256628079342,-199.3269336902916962,-199.3326830537166074,-199.2469666068932383,-199.4427171100882390,-199.4327117331987438,-198.5011273997220371,,,,
-199.1694995926451952,-199.2307965284921352,-199.3100504386080729,-199.2078463605153331,-199.2871012892608462,-199.2278265477008290,-199.3121339565901451,-199.2196416475558181,-199.3187850035402278,-199.3927925130529957,-199.1872444432169118,-199.2320335840184669,-199.2887219837740815,-199.3269337150103979,-199.3326830649675685,-199.2469666137734237,-199.4427171190391732,-199.4327117423295590,-198.5011274095630824,,,,
-199.1694904655427649,-199.2307599486015874,-199.3100139476588311,-199.2078098684619363,-199.2870647930832320,-199.2278068977080352,-199.3121265898877823,-199.2196234016045651,-199.3187758788743622,-199.3927888572794132,-199.1872079586790960,-199.2320244536219889,-199.2887183361977463,-199.3269337170704603,-199.3326830550720672,-199.2469666091316753,-199.4427171120934759,-199.4327117356700114,-198.5011274016823108,,,,
-199.1694813876021044,-199.2307233247406657,-199.3099776435538502,-199.2077735655281288,-199.2870284855673901,-199.2277872573286857,-199.3121193908875171,-199.2196052610448476,-199.3187668056137625,-199.3927852140593870,-199.1871716698070145,-199.2320153871535808,-199.2887147406202359,-199.3269337499243079,-199.3326830567393699,-199.2469665955910330,-199.4427170495658004,-199.4327117357794918,-198.5011271926985330,,,,
-199.1694723598930352,-199.2306872115112526,-199.3099415305294428,-199.2077374505749958,-199.2869923707600037,-199.2277677690573228,-199.3121121686993718,-199.2195872051359231,-199.3187577774268959,-199.3927816025547202,-199.1871355953395835,-199.2320063939905026,-199.2887111476929078,-199.3269338195947569,-199.3326830568668697,-199.2469665938726848,-199.4427170488862089,-199.4327117369064979,-198.5011271923857805,,,,
-199.1694633777783281,-199.2306516719325202,-199.3099055853601556,-199.2077014925410481,-199.2869564411407453,-199.2277483630128359,-199.3121049834032306,-199.2195692415654946,-199.3187487956120378,-199.3927779982196569,-199.1870996422555038,-199.2319973878306314,-199.2887075195641557,-199.3269337900269988,-199.3326830577472890,-199.2469666093265062,-199.4427171134835532,-199.4327117376512319,-198.5011274034022222,,,,
-199.1694544433493661,-199.2306158788229880,-199.3098698565655695,-199.2076657752446636,-199.2869206997983440,-199.2277290681636828,-199.3120977747962854,-199.2195513663648683,-199.3187398577190947,-199.3927744499389689,-199.1870639071607343,-199.2319884568980797,-199.2887039522687473,-199.3269338034627083,-199.3326834247415036,-199.2469666108100341,-199.4427171146916464,-199.4327117391031550,-198.5011274045886296,,,,
-199.1694455529370771,-199.2305799842748399,-199.3098343032702644,-199.2076302218399348,-199.2868851418945155,-199.2277098341344015,-199.3120907248823244,-199.2195335954492634,-199.3187309718423137,-199.3927708814464097,-199.1870282892367356,-199.2319795545987802,-199.2887003732440121,-199.3269337167977255,-199.3326830602037205,-199.2469665960639702,-199.4427170515040473,-199.4327117392400055,-198.5011271949820468,,,,
-199.1694367168057056,-199.2305446150479327,-199.3097989340417655,-199.2075948520105442,-199.2868497722184600,-199.2276907366855880,-199.3120836579567197,-199.2195159145864807,-199.3187221356340331,-199.3927673515847232,-199.1869929281419331,-199.2319707240934008,-199.2886968412282727,-199.3269337225833908,-199.3326816028411201,-199.2469666027760411,-199.4427170586320415,-199.4327117487233920,-198.5011274144772813,,,,
-199.1694279154473577,-199.2305094240049641,-199.3097637430197153,-199.2075596592227669,-199.2868145799466788,-199.2276717594901072,-199.3120765614678760,-199.2194983166745317,-199.3187133320501800,-199.3927638212276463,-199.1869577706892187,-199.2319619175187313,-199.2886933621683170,-199.3269337709435547,-199.3326830597664525,-199.2469666138102582,-199.4427170406471816,-199.4327117419732076,-198.5011274066154954,,,,
-199.1694191626552595,-199.2304744130311462,-199.3097287318514077,-199.2075246181763930,-199.2867795680536176,-199.2276528697918536,-199.3120696125050131,-199.2194808114049636,-199.3187045946216358,-199.3927603388963519,-199.1869227767189159,-199.2319531505350767,-199.2886898871685162,-199.3269338092251530,-199.3326830606657154,-199.2469666139912192,-199.4427171174121156,-199.4327117426958864,-198.5011274072890899,,,,
-199.1694104534944074,-199.2304398865460939,-199.3096938952496657,-199.2074898112368828,-199.2867447348689893,-199.2276340253354476,-199.3120625853406409,-199.2194633920879880,-199.3186958690923234,-199.3927568558276846,-199.1868878907376939,-199.2319444487833664,-199.2886863365528995,-199.3269337277507987,-199.3326834282667335,-199.2469666128098424,-199.4427171177985372,-199.4327117430837575,-198.5011274080146393,,,,
-199.1694017932276495,-199.2304049299200130,-199.3096592489269483,-199.2074551639409208,-199.2867100840688011,-199.2276153326344001,-199.3120557171520772,-199.2194460736368740,-199.3186872102930067,-199.3927533790353550,-199.1868532545726396,-199.2319357879738959,-199.2886828866720634,-199.3269337245311021,-199.3326830614774963,-199.2469666020137140,-199.4427170559734748,-199.4327117448362401,-198.5011271995908260,,,,
-199.1693931724979620,-199.2303708129900599,-199.3096247652911188,-199.2074206799616718,-199.2866756052311530,-199.2275967089892674,-199.3120487570910768,-199.2194288275037195,-199.3186785865376578,-199.3927499440409576,-199.1868187815391593,-199.2319271856617888,-199.2886794534715023,-199.3269337337949594,-199.3326830635324711,-199.2469666148826093,-199.4427171193669608,-199.4327117450432922,-198.5011274094486282,,,,
-199.1693846030541408,-199.2303361526987544,-199.3095904716778932,-199.2073863860269967,-199.2866413061213677,-199.2275781786257767,-199.3120419683234843,-199.2194116900855363,-199.3186700218523981,-199.3927465079970318,-199.1867844459650598,-199.2319185907625467,-199.2886759833128565,-199.3269336640204017,-199.3326830721850342,-199.2469666077057013,-199.4427170630484909,-199.4327117535413265,-198.5011272060842771,,,,
-199.1693760656083327,-199.2303024141027663,-199.3095563348504697,-199.2073522483998715,-199.2866071754384620,-199.2275597494696626,-199.3120350656857909,-199.2193946123817909,-199.3186614778442163,-199.3927431019262997,-199.1867503293531172,-199.2319100625989847,-199.2886725830939838,-199.3269337316330621,-199.3326830650939030,-199.2469666156954418,-199.4427171205624632,-199.4327117465467722,-198.5011274107593238,,,,
-199.1693675772844756,-199.2302680686430278,-199.3095223876154023,-199.2073183004471559,-199.2865732207742724,-199.2275414088652497,-199.3120283466931255,-199.2193776470959676,-199.3186529962141833,-199.3927396929103395,-199.1867163612000979,-199.2319015689510593,-199.2886691728554922,-199.3269337141054223,-199.3326830658091353,-199.2469665985660185,-199.4427170545432375,-199.4327117473499982,-198.5011274114437754,,,,
-199.1693591310963143,-199.2302342821179195,-199.3094886009560867,-199.2072845155098264,-199.2865394354788862,-199.2275231605219403,-199.3120215901483334,-199.2193607564506976,-199.3186445504508129,-199.3927363166476709,-199.1866825997401520,-199.2318931597064875,-199.2886657789015885,-199.3269337287242706,-199.3326830666470926,-199.2469666047208534,-199.4427170597147665,-199.4327117479624860,-198.5011272036229570,,,,
-199.1693507791635227,-199.2302008560419608,-199.3094551748915819,-199.2072510851065772,-199.2865060051845774,-199.2275051231733016,-199.3120148540560592,-199.2193440471145891,-199.3186361969202096,-199.3927329902819565,-199.1866492163496787,-199.2318848100620414,-199.2886625177039548,-199.3269338256659182,-199.3326833490190211,-199.2469666254064009,-199.4427171302855868,-199.4327117568537346,-198.5011274207427618,,,,
-199.1693423671257221,-199.2301672253420293,-199.3094215442995392,-199.2072174541892196,-199.2864723759253138,-199.2274869524750045,-199.3120081233754490,-199.2193272263713766,-199.3186277848534758,-199.3927296220294352,-199.1866155343820708,-199.2318763909513564,-199.2886591113616817,-199.3269337272440396,-199.3326830676980705,-199.2469666176463363,-199.4427171229567932,-199.4327117495195409,-198.5011274132432391,,,,
-199.1693340499432736,-199.2301339493486410,-199.3093882681045272,-199.2071841797214802,-199.2864390997274313,-199.2274690249868172,-199.3120015249251367,-199.2193105920951837,-199.3186194678987420,-199.3927262844643167,-199.1865822988752086,-199.2318680623145326,-199.2886558041041383,-199.3269338137035902,-199.3326830665757825,-199.2469666082284050,-199.4427170612621012,-199.4327117508676679,-198.5011272038611594,,,,
